film_id,nat_title,film_country,prod_share
IT2019_013,L'uomo del labirinto,IT,MAJ
IT2019_014,Domani è un altro giorno,IT,MAJ
IT2019_015,La paranza dei bambini,IT,MAJ
IT2019_016,Bentornato presidente,IT,MAJ
IT2019_017,Tutta un'altra vita,IT,MAJ
IT2019_018,L'agenzia dei bugiardi,IT,MAJ
IT2019_019,Sono solo fantasmi,IT,MAJ
IT2019_020,Modalità aereo,IT,MAJ
IT2019_021,Croce e delizia,IT,MAJ
IT2019_022,Compromessi sposi,IT,MAJ
IT2019_022,Compromessi sposi,GB,MIN
IT2019_023,Scappo a casa,IT,MAJ
IT2019_024,Il signor Diavolo,IT,MAJ
IT2019_025,Il campione,IT,MAJ
IT2019_026,Suspiria,IT,MAJ
IT2019_026,Suspiria,US,MIN
IT2019_027,Tuttapposto,IT,MAJ
IT2019_028,Se mi vuoi bene,IT,MAJ
IT2019_029,"Io, Leonardo",IT,MAJ
IT2019_030,L'uomo che comprò la luna,IT,MAJ
IT2019_030,L'uomo che comprò la luna,AL,MIN
IT2019_030,L'uomo che comprò la luna,AR,MIN
IT2019_031,Aquile Randagie,IT,MAJ
IT2019_032,5 è il numero perfetto,IT,MAJ
IT2019_032,5 è il numero perfetto,BE,MIN
IT2019_032,5 è il numero perfetto,FR,MIN
IT2019_033,Attenti al gorilla,IT,MAJ
IT2019_034,Brave ragazze,IT,MAJ
IT2019_035,Vivere,IT,MAJ
IT2019_036,La mia seconda volta,IT,MAJ
IT2019_037,#AnneFrank. Parallel Stories,IT,MAJ
IT2019_038,Genitori quasi perfetti,IT,MAJ
IT2019_039,C'è tempo,IT,MAJ
IT2019_039,C'è tempo,FR,MIN
IT2019_040,Restiamo amici,IT,MAJ
IT2019_041,Il sindaco del Rione Sanità,IT,MAJ
IT2019_042,Aspromonte - La terra degli ultimi,IT,MAJ
IT2019_043,A mano disarmata,IT,MAJ
IT2019_044,Il nido,IT,MAJ
IT2019_045,Il grande spirito,IT,MAJ
IT2019_046,Il grande salto,IT,MAJ
IT2019_047,Ricordi?,IT,MAJ
IT2019_048,Ermitage. Il potere dell'arte,IT,MAJ
IT2019_049,Dolceroma,IT,MAJ
IT2019_050,Dentro Caravaggio,IT,MAJ
IT2019_051,Appena un minuto,IT,MAJ
IT2019_052,The Prado Museum. A Collection of Wonders,IT,MAJ
IT2019_052,The Prado Museum. A Collection of Wonders,ES,MIN
IT2019_053,Bene ma non benissimo,IT,MAJ
IT2019_054,L'ospite,IT,MAJ
IT2019_054,L'ospite,CH,MIN
IT2019_054,L'ospite,FR,MIN
IT2019_055,A tor bella monaca non piove mai,IT,MAJ
IT2019_056,Dafne,IT,MAJ
IT2019_057,Effetto Domino,IT,MAJ
IT2019_057,Effetto Domino,HK,MIN
IT2019_058,Mò Vi Mento - Lira di Achille,IT,MAJ
IT2019_059,La scomparsa di mia madre,IT,MAJ
IT2019_060,Vita segreta di Maria Capasso,IT,MAJ
IT2019_061,Non Ci Resta Che Ridere,IT,MAJ
IT2019_062,Il colpo del cane,IT,MAJ
IT2019_063,Lucania,IT,MAJ
IT2019_064,Detective per Caso,IT,MAJ
IT2019_065,Walking on Water,IT,MAJ
IT2019_065,Walking on Water,DE,MIN
IT2019_065,Walking on Water,AE,MIN
IT2019_065,Walking on Water,US,MIN
IT2019_066,Drive Me Home,IT,MAJ
IT2019_067,Tutto liscio,IT,MAJ
IT2019_068,Fiore gemello,IT,MAJ
IT2019_069,Il flauto magico di Piazza Vittorio,IT,MAJ
IT2019_070,I nomi del signor Sulcic,IT,MAJ
IT2019_071,- M - Sono solo un ragazzo,IT,MAJ
IT2019_072,Ed è subito sera,IT,MAJ
IT2019_073,Nati 2 volte,IT,MAJ
IT2019_074,Il conte magico,IT,MAJ
IT2019_075,La freccia del tempo,IT,MAJ
IT2019_076,Il Giovane Pertini Combattente per la libertà,IT,MAJ
IT2019_077,Bassil'ora,IT,MAJ
IT2019_078,Nevermind,IT,MAJ
IT2019_079,Qui Non Si Muore,IT,MAJ
IT2019_080,La notte è piccola per noi,IT,MAJ
IT2019_081,"As time goes by, l'uomo che disegnava sogni",IT,MAJ
IT2019_082,"Manga do, Igort e la via del Manga",IT,MAJ
IT2019_082,"Manga do, Igort e la via del Manga",DE,MIN
IT2019_083,Metti una notte,IT,MAJ
IT2019_084,The King of Paparazzi - La vera storia,IT,MAJ
IT2019_085,La chair et le granite,IT,MAJ
IT2019_085,La chair et le granite,FR,MIN
IT2019_086,Momenti di trascurabile felicità,IT,MAJ
IT2020_001,Tolo Tolo,IT,MAJ
IT2020_002,Me contro Te - Il film: La vendetta del Signor S,IT,MAJ
IT2020_003,Odio l'estate,IT,MAJ
IT2020_004,Gli anni più belli,IT,MAJ
IT2020_005,Hammamet,IT,MAJ
IT2020_006,Figli,IT,MAJ
IT2020_007,18 regali,IT,MAJ
IT2020_008,Padrenostro,IT,MAJ
IT2020_009,Volevo nascondermi,IT,MAJ
IT2020_010,Lacci,IT,MAJ
IT2020_011,Waiting for the Barbarians,IT,MAJ
IT2020_011,Waiting for the Barbarians,US,MIN
IT2020_012,Le sorelle Macaluso,IT,MAJ
IT2020_013,Miss Marx,IT,MAJ
IT2020_013,Miss Marx,BE,MIN
IT2020_014,Non odiare,IT,MAJ
IT2020_014,Non odiare,PL,MIN
IT2020_015,Lasciami andare,IT,MAJ
IT2020_016,Lockdown all'italiana,IT,MAJ
IT2020_017,Burraco fatale,IT,MAJ
IT2020_018,Favolacce,IT,MAJ
IT2020_018,Favolacce,CH,MIN
IT2020_019,"Paolo Conte, via con me",IT,MAJ
IT2020_020,I predatori,IT,MAJ
IT2020_021,Mai per sempre,IT,MAJ
IT2020_022,Il caso Pantani - L'omicidio di un campione,IT,MAJ
IT2020_023,Villetta con ospiti,IT,MAJ
IT2020_023,Villetta con ospiti,FR,MIN
IT2020_024,Lontano lontano,IT,MAJ
IT2020_024,Lontano lontano,IT,MAJ
IT2020_025,Creators: The Past,IT,MAJ
IT2020_026,Il ladro di giorni,IT,MAJ
IT2020_027,Il grande passo,IT,MAJ
IT2020_028,Cosa sarà,IT,MAJ
IT2020_029,Assandira,IT,MAJ
IT2020_030,Il delitto Mattarella,IT,MAJ
IT2020_031,Picciridda - Con i piedi nella sabbia,IT,MAJ
IT2020_032,Ammen,IT,MAJ
IT2020_033,Gli anni amari,IT,MAJ
IT2020_034,L'agnello,IT,MAJ
IT2020_034,L'agnello,FR,MIN
IT2020_035,Siberia,IT,MAJ
IT2020_035,Siberia,DE,MIN
IT2020_035,Siberia,GR,MIN
IT2020_035,Siberia,MX,MIN
IT2020_036,Si muore solo da vivi,IT,MAJ
IT2020_037,Fellini degli spiriti,IT,MAJ
IT2020_037,Fellini degli spiriti,FR,MIN
IT2020_037,Fellini degli spiriti,BE,MIN
IT2020_038,7 ore per farti innamorare,IT,MAJ
IT2020_039,Palazzo di giustizia,IT,MAJ
IT2020_039,Palazzo di giustizia,CH,MIN
IT2020_040,Il Drago di Romagna,IT,MAJ
IT2020_040,Il Drago di Romagna,CN,MIN
IT2020_041,Il Ladro di Cardellini,IT,MAJ
IT2020_042,Sulle mie spalle,IT,MAJ
IT2020_043,La volta buona,IT,MAJ
IT2020_044,Permette? Alberto Sordi,IT,MAJ
IT2020_045,La vacanza,IT,MAJ
IT2020_046,Lo scoglio del leone,IT,MAJ
IT2020_047,Buio,IT,MAJ
IT2020_048,Nevia,IT,MAJ
IT2020_049,La Verità Su La Dolce Vita,IT,MAJ
IT2020_050,La partita,IT,MAJ
IT2020_051,Nour,IT,MAJ
IT2020_052,La Val che urla,IT,MAJ
IT2020_053,Caterina,IT,MAJ
IT2020_054,Magari Resto,IT,MAJ
IT2020_055,Tony Driver,IT,MAJ
IT2020_056,Il Regno,IT,MAJ
IT2020_057,Emilio Vedova. Dalla parte del naufragio,IT,MAJ
IT2020_058,D.N.A.: Decisamente non adatti,IT,MAJ
IT2020_059,Nessun nome nei titoli di coda,IT,MAJ
IT2020_060,Al Dio ignoto,IT,MAJ
IT2020_061,Una storia d'arte,IT,MAJ
IT2020_062,Un confine incerto,IT,MAJ
IT2020_062,Un confine incerto,DE,MIN
IT2020_063,Un eretico in corsia - a heretic in the ward,IT,MAJ
IT2020_064,Lui è mio padre,IT,MAJ
IT2020_065,Noci sonanti,IT,MAJ
IT2020_066,Aylesbury Estate,IT,MAJ
IT2020_067,La mia banda suona il pop,IT,MAJ
IT2020_068,L'incredibile storia dell'Isola delle rose,IT,MAJ
IT2020_069,La vita davanti a sé,IT,MAJ
IT2020_070,Last words,IT,MAJ
IT2020_070,Last words,FR,MIN
IT2020_071,È per il tuo bene,IT,MAJ
IT2020_072,"Da lontano, più forte",IT,MAJ
IT2021_001,Lei mi parla ancora,IT,MAJ
IT2021_002,The Rossellinis,IT,MAJ
IT2021_002,Genitori vs. Influencer,LV,MIN
IT2021_003,Alida,IT,MAJ
IT2021_003,Il cattivo poeta,ES,MIN
IT2021_004,Tutti per Uma,IT,MAJ
IT2021_005,Comedians,IT,MAJ
IT2021_005,Extraliscio - Punk da balera,FR,MIN
IT2021_006,School of mafia,IT,MAJ
IT2021_006,La terra dei figli,AT,MIN
IT2021_007,Boys,IT,MAJ
IT2021_008,Per Lucio,IT,MAJ
IT2021_009,Disco Ruin,IT,MAJ
IT2021_010,Occhi blu,IT,MAJ
IT2021_011,Marx può aspettare,IT,MAJ
IT2021_012,The truffle hunters,IT,MAJ
IT2021_013,"Pozzis, Samarcanda",IT,MAJ
IT2021_014,Me contro te il mistero della scuola incantata,IT,MAJ
IT2021_014,Il mostro della cripta,FR,MIN
IT2021_015,Free - liberi,IT,MAJ
IT2021_016,Welcome Venice,IT,MAJ
IT2021_016,Qui rido io,GR,MIN
IT2021_016,Una relazione,US,MIN
IT2021_017,Ancora più bello,IT,MAJ
IT2021_018,Il silenzio grande,IT,MAJ
IT2021_019,Tre piani,IT,MAJ
IT2021_020,Benvenuti in casa Esposito,IT,MAJ
IT2021_021,Il buco,IT,MAJ
IT2021_022,Sulla giostra,IT,MAJ
IT2021_022,I nostri fantasmi,ES,MIN
IT2021_023,Isolation,IT,MAJ
IT2021_023,Ai confini del male,FR,MIN
IT2021_024,Con tutto il cuore,IT,MAJ
IT2021_025,Il materiale emotivo,IT,MAJ
IT2021_025,Selfiemania,PL,MIN
IT2021_026,The Italian banker,IT,MAJ
IT2021_026,Bentornato papà,FR,MIN
IT2021_027,Ariaferma,IT,MAJ
IT2021_028,Marilyn ha gli occhi neri,IT,MAJ
IT2021_028,Medium,DE,MIN
IT2021_028,Upside Down,FR,MIN
IT2021_029,2 fantasmi di troppo,IT,MAJ
IT2021_030,DeAndré#DeAndré storia di un impiegato,IT,MAJ
IT2021_031,Divinazioni,IT,MAJ
IT2021_031,Una notte da dottore,BE,MIN
IT2021_031,Freaks out,GB,MIN
IT2021_031,Io sono Babbo Natale,DE,MIN
IT2021_031,Il bambino nascosto,SE,MIN
IT2021_032,Marina Cicogna - la vita e tutto il resto,IT,MAJ
IT2021_033,Napoleon - In the Name of Art,IT,MAJ
IT2021_034,Per tutta la vita,IT,MAJ
IT2021_034,Django & Django,FR,MIN
IT2021_035,Promises,IT,MAJ
IT2021_035,Querido Fidel,AT,MIN
IT2021_035,La casa rossa,RU,MIN
IT2021_035,È stata la mano di Dio,US,MIN
IT2021_036,Per horror intendo…,IT,MAJ
IT2021_037,Una famiglia mostruosa,IT,MAJ
IT2021_038,Trafficante di virus,IT,MAJ
IT2021_038,Gianni Schicchi,CH,MIN
IT2021_039,The girl in the fountain,IT,MAJ
IT2021_040,Mollo tutto e apro un chiringuito,IT,MAJ
IT2021_041,La santa piccola,IT,MAJ
IT2021_042,Lawrence,IT,MAJ
IT2021_043,I fratelli De Filippo,IT,MAJ
IT2021_044,"Caterina Caselli - Una vita, cento vite",IT,MAJ
IT2021_044,Din don - un paese in due,CH,MIN
IT2021_045,Chi ha incastrato Babbo Natale?,IT,MAJ
IT2021_046,Diabolik,IT,MAJ
IT2021_046,La sorpresa - l'eccezionale storia di Padre Marella,BE,MIN
IT2021_047,La dernière séance,IT,MAJ
IT2021_048,Supereroi,IT,MAJ
IT2021_049,7 donne e un mistero,IT,MAJ
IT2021_050,La Befana vien di notte: le origini,IT,MAJ
IT2021_051,Per tutta la vita,IT,MAJ
IT2021_052,Django & Django,IT,MAJ
IT2021_053,Promises,IT,MAJ
IT2021_054,Querido Fidel,IT,MAJ
IT2021_055,La casa rossa,IT,MAJ
IT2021_055,La casa rossa,DE,MIN
IT2021_056,È stata la mano di Dio,IT,MAJ
IT2021_057,Per horror intendo…,IT,MAJ
IT2021_058,Una famiglia mostruosa,IT,MAJ
IT2021_059,Trafficante di virus,IT,MAJ
IT2021_060,Gianni Schicchi,IT,MAJ
IT2021_061,The girl in the fountain,IT,MAJ
IT2021_061,The girl in the fountain,SE,MIN
IT2021_062,Mollo tutto e apro un chiringuito,IT,MAJ
IT2021_063,La santa piccola,IT,MAJ
IT2021_064,Lawrence,IT,MAJ
IT2021_065,I fratelli De Filippo,IT,MAJ
IT2021_066,"Caterina Caselli - Una vita, cento vite",IT,MAJ
IT2021_067,Din don - un paese in due,IT,MAJ
IT2021_068,Chi ha incastrato Babbo Natale?,IT,MAJ
IT2021_069,Diabolik,IT,MAJ
IT2021_070,La sorpresa - l'eccezionale storia di Padre Marella,IT,MAJ
IT2021_071,La dernière séance,IT,MAJ
IT2021_071,La dernière séance,FR,MIN
IT2021_072,Supereroi,IT,MAJ
IT2021_073,7 donne e un mistero,IT,MAJ
IT2021_074,La Befana vien di notte: le origini,IT,MAJ
IT2021_075,"L'acqua, l'insegna la sete",IT,MAJ
IT2021_076,The book of vision,IT,MAJ
IT2021_076,The book of vision,GB,MIN
IT2021_076,The book of vision,BE,MIN
IT2022_001,Il grande giorno,IT,MAJ
IT2022_002,La stranezza,IT,MAJ
IT2022_003,L'immensità,IT,MAJ
IT2022_003,L'immensità,FR,MIN
IT2022_004,Il colibrì,IT,MAJ
IT2022_004,Il colibrì,FR,MIN
IT2022_005,Nostalgia,IT,MAJ
IT2022_005,Nostalgia,IT,MIN
IT2022_006,Belli ciao,IT,MAJ
IT2022_007,Corro da te,IT,MAJ
IT2022_008,Siccità,IT,MAJ
IT2022_009,Vicini di casa,IT,MAJ
IT2022_010,Il sesso degli angeli,IT,MAJ
IT2022_011,Diabolik - Ginko all'attacco!,IT,MAJ
IT2022_011,Diabolik - Ginko all'attacco!,FR,MIN
IT2022_012,Il Principe di Roma,IT,MAJ
IT2022_013,Astolfo,IT,MAJ
IT2022_013,Astolfo,FR,MIN
IT2022_014,Ti mangio il cuore,IT,MAJ
IT2022_015,Esterno notte - Parte 1,IT,MAJ
IT2022_016,C'era una volta il crimine,IT,MAJ
IT2022_017,Settembre,IT,MAJ
IT2022_018,Quasi orfano,IT,MAJ
IT2022_019,Margini,IT,MAJ
IT2022_020,Esterno notte - Parte 2,IT,MAJ
IT2022_021,Tutti a bordo,IT,MAJ
IT2022_022,Alla vita (Tu choisiras la vie),IT,MAJ
IT2022_022,Alla vita (Tu choisiras la vie),FR,MIN
IT2022_023,Leonora addio,IT,MAJ
IT2022_024,Il giorno più bello,IT,MAJ
IT2022_025,La mia ombra è tua,IT,MAJ
IT2022_026,Altrimenti ci arrabbiamo,IT,MAJ
IT2022_027,Per niente al mondo,IT,MAJ
IT2022_028,Piano Piano,IT,MAJ
IT2022_029,Orlando,IT,MAJ
IT2022_029,Orlando,BE,MIN
IT2022_030,Una boccata d'aria,IT,MAJ
IT2022_031,Una femmina,IT,MAJ
IT2022_032,Gigi la legge,IT,MAJ
IT2022_032,Gigi la legge,FR,MIN
IT2022_032,Gigi la legge,BE,MIN
IT2022_033,Acqua e anice,IT,MAJ
IT2022_034,Piove,IT,MAJ
IT2022_034,Piove,BE,MIN
IT2022_035,La cena perfetta,IT,MAJ
IT2022_036,Aiuto! È Natale!,IT,MAJ
IT2022_037,Marcel!,IT,MAJ
IT2022_037,Marcel!,FR,MIN
IT2022_038,La Ballata dei Gusci Infranti,IT,MAJ
IT2022_039,Bentu,IT,MAJ
IT2022_040,The Land of Dreams,IT,MAJ
IT2022_041,Il mio amico Massimo,IT,MAJ
IT2022_042,The Christmas Show,IT,MAJ
IT2022_043,Spaccaossa,IT,MAJ
IT2022_044,La California,IT,MAJ
IT2022_045,Sposa in rosso,IT,MAJ
IT2022_046,Il Cristo in gola,IT,MAJ
IT2022_047,Vetro,IT,MAJ
IT2022_048,"Franco Zeffirelli, Conformista Ribelle",IT,MAJ
IT2022_049,Sulle nuvole,IT,MAJ
IT2022_050,The Hanging Sun Il Sole di mezzanotte,IT,MAJ
IT2022_051,Quel posto nel tempo,IT,MAJ
IT2022_052,Io lo so chi siete,IT,MAJ
IT2022_053,Takeaway,IT,MAJ
IT2022_053,Takeaway,DE,MIN
IT2022_054,Femminile Singolare,IT,MAJ
IT2022_055,The Last Ride of the Wolves,IT,MAJ
IT2022_055,The Last Ride of the Wolves,NL,MIN
IT2022_056,Amma’s Way – Un abbraccio al mondo,IT,MAJ
IT2022_057,Se fate i bravi,IT,MAJ
IT2022_058,L'angelo dei muri,IT,MAJ
IT2022_059,Il tempo rimasto,IT,MAJ
IT2022_060,Le voci sole,IT,MAJ
IT2022_061,Con chi viaggi,IT,MAJ
IT2022_062,Quattordici giorni - Una storia d'amore,IT,MAJ
IT2022_063,Il mammone,IT,MAJ
IT2022_064,Porpora,IT,MAJ
IT2022_065,L'Onda Lunga: storia extra ordinaria di un'associazione,IT,MAJ
IT2022_066,My Soul Summer,IT,MAJ
IT2022_067,Gli anni belli,IT,MAJ
IT2022_068,Last Stop before Chocolate Mountain,IT,MAJ
IT2022_068,Last Stop before Chocolate Mountain,US,MIN
IT2022_069,Er gol de Turone era bono,IT,MAJ
IT2022_070,Mindemic,IT,MAJ
IT2022_071,(Im)perfetti Criminali,IT,MAJ
IT2022_072,"Paisan, ciao",IT,MAJ
IT2022_073,Amici per la pelle,IT,MAJ
IT2022_074,Von Scerscen - Diario di un'indagine,IT,MAJ
IT2022_075,The Importance of Being an Architect,IT,MAJ
IT2022_076,La Banda del Buffardello e il manoscritto di Leonardo da Vinci,IT,MAJ
IT2022_077,I cassamortari,IT,MAJ
IT2022_077,I cassamortari,ES,MIN
IT2022_078,Din Don - Il paese dei balocchi,IT,MAJ
IT2022_079,Falla girare,IT,MAJ
IT2022_080,Troppa famiglia!,IT,MAJ
IT2022_081,Ennio,IT,MAJ
IT2022_081,Ennio,BE,MIN
IT2023_001,C'è ancora domani,IT,MAJ
IT2023_002,Io capitano,IT,MAJ
IT2023_002,Io capitano,BE,MIN
IT2023_002,Io capitano,FR,MIN
IT2023_003,Tre di troppo,IT,MAJ
IT2023_004,Santocielo,IT,MAJ
IT2023_005,Il sol dell'avvenire,IT,MAJ
IT2023_005,Il sol dell'avvenire,FR,MIN
IT2023_006,Comandante,IT,MAJ
IT2023_006,Comandante,BE,MIN
IT2023_007,L'ultima notte di Amore,IT,MAJ
IT2023_008,Tramite amicizia,IT,MAJ
IT2023_009,Grazie ragazzi,IT,MAJ
IT2023_010,Il primo giorno della mia vita,IT,MAJ
IT2023_011,Rapito,IT,MAJ
IT2023_011,Rapito,FR,MIN
IT2023_011,Rapito,DE,MIN
IT2023_012,Cento domeniche,IT,MAJ
IT2023_013,I migliori giorni,IT,MAJ
IT2023_014,L'ultima volta che siamo stati bambini,IT,MAJ
IT2023_014,L'ultima volta che siamo stati bambini,FR,MIN
IT2023_015,Il punto di rugiada,IT,MAJ
IT2023_016,Scordato,IT,MAJ
IT2023_017,Come può uno scoglio,IT,MAJ
IT2023_018,Mixed by Erry,IT,MAJ
IT2023_019,La quattordicesima domenica del tempo ordinario,IT,MAJ
IT2023_020,Volevo un figlio maschio,IT,MAJ
IT2023_021,Adagio,IT,MAJ
IT2023_022,Nata per te,IT,MAJ
IT2023_023,Il ritorno di Casanova,IT,MAJ
IT2023_024,La chimera,IT,MAJ
IT2023_024,La chimera,FR,MIN
IT2023_024,La chimera,CH,MIN
IT2023_025,I peggiori giorni,IT,MAJ
IT2023_026,Felicità,IT,MAJ
IT2023_027,Diabolik chi sei?,IT,MAJ
IT2023_028,La guerra dei nonni,IT,MAJ
IT2023_029,Quando,IT,MAJ
IT2023_030,Palazzina Laf,IT,MAJ
IT2023_031,L'ordine del tempo,IT,MAJ
IT2023_032,"Io, noi e Gaber",IT,MAJ
IT2023_033,Laggiù qualcuno mi ama,IT,MAJ
IT2023_034,Il più bel secolo della mia vita,IT,MAJ
IT2023_035,The Palace,IT,MAJ
IT2023_035,The Palace,PL,MIN
IT2023_035,The Palace,CH,MIN
IT2023_035,The Palace,FR,MIN
IT2023_036,Home Education. Le regole del male,IT,MAJ
IT2023_037,Improvvisamente a Natale mi sposo,IT,MAJ
IT2023_038,Una commedia pericolosa,IT,MAJ
IT2023_039,La primavera della mia vita,IT,MAJ
IT2023_040,Dallamericaruso. Il Concerto Perduto,IT,MAJ
IT2023_041,Delta,IT,MAJ
IT2023_042,Educazione fisica,IT,MAJ
IT2023_042,Educazione fisica,PL,MIN
IT2023_043,Io vivo altrove!,IT,MAJ
IT2023_043,Io vivo altrove!,SI,MIN
IT2023_044,Un matrimonio mostruoso,IT,MAJ
IT2023_045,Luciano Ligabue - 30 Anni in Un Giorno,IT,MAJ
IT2023_046,Cattiva coscienza,IT,MAJ
IT2023_047,Enzo Jannacci: Vengo anch'io,IT,MAJ
IT2023_048,Primadonna,IT,MAJ
IT2023_048,Primadonna,FR,MIN
IT2023_049,Hai mai avuto paura?,IT,MAJ
IT2023_050,Zucchero - Sugar Fornaciari,IT,MAJ
IT2023_051,Le mie ragazze di carta,IT,MAJ
IT2023_052,La terra delle donne,IT,MAJ
IT2023_053,Mi fanno male i capelli,IT,MAJ
IT2023_054,I pionieri,IT,MAJ
IT2023_055,Paolo Conte alla Scala: Il maestro è nell'anima,IT,MAJ
IT2023_056,Rido perché ti amo,IT,MAJ
IT2023_057,Mirabile Visione: Inferno,IT,MAJ
IT2023_058,La caccia,IT,MAJ
IT2023_058,La caccia,SK,MIN
IT2023_059,Pantafa,IT,MAJ
IT2023_059,Pantafa,AR,MIN
IT2023_060,La seconda via,IT,MAJ
IT2023_061,Come pecore in mezzo ai lupi,IT,MAJ
IT2023_062,The Ritual Killer,IT,MAJ
IT2023_063,Enigma Rol,IT,MAJ
IT2023_064,Le Terme di Terezín,IT,MAJ
IT2023_064,Le Terme di Terezín,CZ,MIN
IT2023_064,Le Terme di Terezín,SK,MIN
IT2023_065,Nina dei lupi,IT,MAJ
IT2023_066,Raffa,IT,MAJ
IT2023_067,L'invenzione della neve,IT,MAJ
IT2023_068,Billy,IT,MAJ
IT2023_069,La guerra del Tiburtino III,IT,MAJ
IT2023_070,800 Giorni,IT,MAJ
IT2023_071,Percoco - Il primo mostro d'Italia,IT,MAJ
IT2023_072,Kissing Gorbaciov,IT,MAJ
IT2023_073,Una sterminata domenica,IT,MAJ
IT2023_073,Una sterminata domenica,DE,MIN
IT2023_073,Una sterminata domenica,IE,MIN
IT2023_074,Mamma qui comando io,IT,MAJ
IT2023_074,Mamma qui comando io,ES,MIN
IT2023_075,C'è di nuovo la valigia sul letto,IT,MAJ
IT2023_076,Uomini da marciapiede,IT,MAJ
IT2023_077,Lo Sposo indeciso che non poteva o forse non voleva più uscire dal bagno,IT,MAJ
IT2023_078,Umberto Eco: La biblioteca del mondo,IT,MAJ
IT2023_079,La Divina Cometa,IT,MAJ
IT2023_080,The Honeymoon,IT,MAJ
IT2023_081,Evelyne tra le nuvole,IT,MAJ
IT2023_082,Non morirò di fame,IT,MAJ
IT2023_083,Una preghiera per Giuda,IT,MAJ
IT2023_084,Non credo in niente,IT,MAJ
IT2023_085,Codice Carla,IT,MAJ
IT2023_086,Il paese del melodramma,IT,MAJ
IT2023_087,Da grandi,IT,MAJ
IT2023_088,Amusia,IT,MAJ
IT2023_089,L'uomo che disegnò Dio,IT,MAJ
IT2023_090,Conversazioni con altre donne,IT,MAJ
IT2023_090,Conversazioni con altre donne,AR,MIN
IT2023_091,Tell It Like a Woman,IT,MAJ
IT2023_092,Ancora volano le farfalle,IT,MAJ
IT2023_093,Jeff Koons: A Private Portrait,IT,MAJ
IT2023_094,Brividi d'autore,IT,MAJ
IT2023_095,Soldato Peter,IT,MAJ
IT2023_096,Oltre il confine,IT,MAJ
IT2023_096,Oltre il confine,FR,MIN
IT2023_097,Diario di spezie,IT,MAJ
IT2023_098,Doppio passo,IT,MAJ
IT2023_099,Goffredo e l'Italia chiamò,IT,MAJ
IT2023_100,Con la grazia di un Dio,IT,MAJ
IT2023_101,Le proprietà dei metalli,IT,MAJ
IT2023_102,Amore Postatomico,IT,MAJ
IT2023_103,Noi ce la siamo cavata,IT,MAJ
IT2023_104,Guercino - Uno su Cento,IT,MAJ
IT2023_105,Il Paese dei jeans in agosto,IT,MAJ
IT2023_106,Il padrone delle note: Josquin Desprez,IT,MAJ
IT2023_106,Il padrone delle note: Josquin Desprez,BE,MIN
IT2023_107,Il meglio di te,IT,MAJ
IT2023_108,Pasolini - Cronologia di un delitto politico,IT,MAJ
IT2023_109,Double Soul,IT,MAJ
IT2023_109,Double Soul,AE,MIN
IT2023_110,Hotel Milano,IT,MAJ
IT2023_111,Christmas Thieves,IT,MAJ
IT2023_112,"Roma, santa e dannata",IT,MAJ
IT2023_113,Kill Me If You Can,IT,MAJ
IT2023_114,Amleto è mio fratello,IT,MAJ
IT2023_115,Phobia,IT,MAJ
IT2023_116,Un mondo fantastico,IT,MAJ
IT2023_117,Tramonto a Nord Ovest,IT,MAJ
IT2023_117,Tramonto a Nord Ovest,CH,MIN
IT2023_118,La chiocciola,IT,MAJ
IT2023_119,La seconda chance,IT,MAJ
IT2023_120,Next!,IT,MAJ
IT2023_121,Da domani mi alzo tardi,IT,MAJ
IT2023_122,Basilico - L'infinito è la in fondo,IT,MAJ
IT2023_123,Giorni Felici,IT,MAJ
IT2023_124,El Paraiso,IT,MAJ
IT2023_125,Anatar,IT,MAJ
IT2023_126,L'orafo,IT,MAJ
IT2023_127,La luna sott'acqua,IT,MAJ
IT2023_127,La luna sott'acqua,SI,MIN
IT2023_128,Cinque stanze,IT,MAJ
IT2023_129,Dino Meneghin: Storia di una leggenda,IT,MAJ
IT2023_130,Good Vibes,IT,MAJ
IT2023_131,Tempi Supplementari,IT,MAJ
IT2023_132,Avanzers Italian Super Heroes,IT,MAJ
IT2023_133,Daniel Pennac: Ho visto Maradona!,IT,MAJ
IT2023_133,Daniel Pennac: Ho visto Maradona!,ES,MIN
IT2023_134,L'età giusta,IT,MAJ
IT2023_135,La Montagna Incantata,IT,MAJ
IT2023_135,La Montagna Incantata,ES,MIN
IT2023_136,Senza Età,IT,MAJ
IT2023_137,À la Recherche,IT,MAJ
IT2023_137,À la Recherche,FR,MIN
IT2023_138,Volare,IT,MAJ
IT2023_139,Una gran voglia di vivere,IT,MAJ
IT2023_140,Giuseppe Garibaldi eroe leggendario,IT,MAJ
IT2023_141,Mi raccomando,IT,MAJ
IT2023_142,Sbagliando s'impara,IT,MAJ
IT2023_143,Te l'avevo detto,IT,MAJ
IT2023_144,La loggia occulta: Democrazia a rischio,IT,MAJ
IT2023_145,Uomo di fumo,IT,MAJ
IT2023_145,Uomo di fumo,MK,MIN
IT2023_146,La vera storia di Luisa Bonfanti,IT,MAJ
IT2023_147,Non sono mai tornata indietro,IT,MAJ
IT2023_148,Tic Toc,IT,MAJ
IT2023_149,Non tutto è perduto,IT,MAJ
IT2023_150,Un weekend particolare,IT,MAJ
IT2023_151,Senza malizia,IT,MAJ
IT2023_152,Prima di andare via,IT,MAJ
IT2023_152,Prima di andare via,FR,MIN
IT2023_153,The Penitent,IT,MAJ
