film_id,nat_title,eng_title,trailer_url,poster_url,nat_synopsis,eng_synopsis
IT2021_022,Qui rido io,The King of Laughter,https://www.youtube.com/watch?v=aTdURif595Y,https://www.imdb.com/title/tt9526392/mediaviewer/rm1041628929/?ref_=tt_ov_i,"Agli inizi del ‘900, nella Napoli della Belle Époque, splendono i teatri e il cinematografo. Il grande attore comico Eduardo Scarpetta è il re del botteghino. Il successo lo ha reso un uomo ricchissimo: di umili origini si è affermato grazie alle sue commedie e alla maschera di Felice Sciosciammocca che nel cuore del pubblico napoletano ha soppiantato Pulcinella. Il teatro è la sua vita e attorno al teatro gravita anche tutto il suo complesso nucleo familiare, composto da mogli, compagne, amanti, figli legittimi e illegittimi tra cui Titina, Eduardo e Peppino De Filippo. Al culmine del successo Scarpetta si concede quello che si rivelerà un pericoloso azzardo. Decide di realizzare la parodia de La figlia di Iorio, tragedia del più grande poeta italiano del tempo, Gabriele D’Annunzio. La sera del debutto in teatro si scatena un putiferio: la commedia viene interrotta tra urla, fischi e improperi sollevati dai poeti e drammaturghi della nuova generazione che gridano allo scandalo e Scarpetta finisce con l’essere denunciato per plagio dallo stesso D’Annunzio. Inizia, così, la prima storica causa sul diritto d’autore in Italia. Gli anni del processo saranno logoranti per lui e per tutta la famiglia tanto che il delicato equilibrio che la teneva insieme pare sul punto di dissolversi. Tutto nella vita di Scarpetta sembra andare in frantumi, ma con un numero da grande attore saprà sfidare il destino che lo voleva perduto e vincerà la sua ultima partita.",The biography of Neapolitan comic theater legend Eduardo Scarpetta.
IT2021_023,Una relazione,,https://www.youtube.com/watch?v=9bbcYf62HSY,https://www.imdb.com/title/tt14508984/mediaviewer/rm3787060481/?ref_=tt_ov_i,"Tommaso (Guido Caprino) e Alice (Elena Radonicich) sono una coppia da quindici anni - non sposati e senza figli, lui musicista, lei attrice, entrambi senza successo. Vivono a Roma, dove hanno comprato casa grazie a un mutuo che è stata l’unica vera assunzione di responsabilità nella loro storia. Quando vengono invitati a cena da loro per un annuncio, gli amici pensano sia il matrimonio. E invece Tommaso e Alice comunicano che hanno deciso di lasciarsi: ma vogliono farlo in modo graduale, senza rompere, restando amici in modo naturale. La loro ambizione, legittima ma ingenua, finisce con lo scontrarsi con il principio di realtà: le storie finiscono perché le persone cambiano. E nessun cambiamento è, né può essere indolore.","Alice and Tommaso have been together for many years. When they invite their friends to dinner, everyone thinks they'll announce they're getting married. Instead, they are breaking up."
IT2021_024,Ancora più bello,Still Out of My League,https://www.youtube.com/watch?v=L3KPkofvCss,https://www.imdb.com/title/tt14361314/mediaviewer/rm2442391809/?ref_=tt_ov_i,"Sono passati esattamente 12 mesi e proprio sul più bello, la storia tra Marta (Ludovica Francesconi) e Arturo è finita. ""In amore gli opposti si attraggono ma alla fine si lasciano"" si ripete Marta, che giura a se stessa di voler rimanere da sola per un po’ e continua a convivere con ottimismo con la malattia che da sempre l’accompagna. Ma quando arriva Gabriele (Giancarlo Commare), un giovane disegnatore tanto dolce e premuroso quanto buffo e insicuro, Marta riconosce che potrebbe essere lui l’anima gemella che non riusciva a trovare in Arturo. Ma prima di farsi coinvolgere del tutto in una nuova storia, è sempre meglio aver chiuso definitivamente con quella precedente. Approfittando di un temporaneo trasferimento di Gabriele a Parigi, Marta cerca di schiarirsi le idee anche grazie all'aiuto dei suoi amici di sempre Federica (Gaja Masciale) e Jacopo (Jozef Gjura). Mentre ormai è sempre più convinta a lasciarsi andare alla storia con Gabriele, il ragazzo in preda alla gelosia commette un errore imperdonabile, che li farà separare. Quando tutto sembra andare storto arriva però una telefonata dall’ospedale che cambia le priorità di tutti: c’è un donatore compatibile per Marta.","Marta and Arturo broke up. Marta is now involved in a relationship with Gabriele, but, out of pure jealousy, he makes a big mistake. While everything seems to be going wrong, an unexpected news arrives: there's a compatible donor for Marta"
IT2021_025,Il silenzio grande,,https://www.youtube.com/watch?v=zzKsDWiGf1g,https://www.imdb.com/title/tt12593218/mediaviewer/rm1139014657/?ref_=tt_ov_i,"Villa Primic, un tempo lussuosa dimora, ora scricchiolante magione che sembra uscita da un racconto di fantasmi, è stata messa in vendita. Una decisione dolorosa, presa dalla signora Primic, Rose, e condivisa a dai due eredi della fortuna dilapidata della famiglia, Massimiliano e Adele: l'unico che non è affatto contento è il capofamiglia, Valerio, che scoprirà di non aver mai davvero conosciuto i suoi cari e, forse, nemmeno se stesso, fino a raggiungere l’amara consapevolezza che vivere non significa essere vivi. Una storia segnata dai conflitti, gli equivoci, i confronti, le voci e i silenzi di una famiglia tanto eccezionale quanto, nel suo intimo, caotica e disfunzionale.","Theatrical adaptation : In 1960s Naples, the head of a family disapproves of the decision by his 2 heirs and the Signora to sell their dilapidated old mansion."
IT2021_026,Tre piani,Three Floors,https://www.youtube.com/watch?v=Y0t8M3-RqhM,https://www.imdb.com/title/tt9110904/mediaviewer/rm1678623745/?ref_=tt_ov_i,"Al primo piano di una palazzina vivono Lucio, Sara e la loro bambina di sette anni, Francesca. Nell’appartamento accanto ci sono Giovanna e Renato, che spesso fanno da babysitter alla bambina. Una sera, Renato, a cui è stata affidata Francesca, scompare con la bambina per molte ore. Quando finalmente i due vengono ritrovati, Lucio teme che a sua figlia sia accaduto qualcosa di terribile. La sua paura si trasforma in una vera e propria ossessione. Al secondo piano vive Monica, alle prese con la prima esperienza di maternità. Suo marito Giorgio è un ingegnere e trascorre lunghi periodi all’estero per lavoro. Monica combatte una silenziosa battaglia contro la solitudine e la paura di diventare un giorno come sua madre, ricoverata in clinica per disturbi mentali. Giorgio capisce che non potrà più allontanarsi da sua moglie e sua figlia. Forse però è troppo tardi. Dora è una giudice, come suo marito Vittorio. Abitano all’ultimo piano insieme al figlio di vent’anni, Andrea. Una notte il ragazzo, ubriaco, investe e uccide una donna. Sconvolto, chiede ai genitori di fargli evitare il carcere. Vittorio pensa che suo figlio debba essere giudicato e condannato per quello che ha fatto. La tensione tra padre e figlio esplode, fino a creare una frattura definitiva tra i due. Vittorio costringe Dora a una scelta dolorosa: o lui o il figlio.",The story of three families living in three apartments in the same bourgeois condominium
IT2021_027,Benvenuti in casa Esposito,Welcome at Esposito's,https://www.youtube.com/watch?v=QWWb6miTdjQ,https://www.imdb.com/title/tt15243614/mediaviewer/rm2832989441/?ref_=tt_ov_i,"Alla morte del boss della Camorra del Rione Sanità e padre di Tonino Esposito, tutto passa nelle mani di un altro affiliato. Tonino vede la sua opportunità quando sua figlia si è fidanzata proprio con il figlio del magistrato anticamorra.","Tonino Esposito is the son of a famous boss of the Camorra of the Rione Sanità. Clumsy and clumsy, he is unable to hurt a fly and for this reason, when his father dies, everything passes into the hands of another affiliate. He is a good Tonino, he does everything he can to collect the protection money, to be loud, to imitate his father, but it is not his job. Tonino thus leads a life as a mediocre Camorra, without being able to be respected neither by those who should hate him for his abuses, nor by those who should love him for his successes. But when he discovers that his daughter is engaged to the son of the magistrate who is hunting the boss of the Rione Sanità, Tonino will have the opportunity to redeem his figure in front of his family and all of Naples."
IT2021_028,Il buco,The Hole,https://www.youtube.com/watch?v=xtM0s17mtmY,https://www.imdb.com/title/tt11012320/mediaviewer/rm1908994305/?ref_=tt_ov_i,"Durante il boom economico degli anni '60, l'edificio più alto d'Europa viene costruito nel prospero nord Italia. All’altra estremità del paese nell'agosto del 1961 un gruppo di giovani speleologi visita l’altopiano calabrese e il suo incontaminato entroterra immergendosi nel sottosuolo di un Meridione che tutti stanno abbandonando. Scoprono così coi suoi 700 metri di profondità una delle grotte più profonde del mondo, l’Abisso del Bifurto dell’altopiano del Pollino, sotto lo sguardo di un vecchio pastore, unico testimone del territorio incontaminato.","The extraordinary adventure of the young members of the Piedmont Speleological Group who, having already explored all the caves of Northern Italy, changed course in August 1961 and went South to explore other caves unknown to man."
IT2021_029,Sulla giostra,,https://www.youtube.com/watch?v=X27EIzw_FcI,https://www.imdb.com/title/tt14993748/mediaviewer/rm3055219201/?ref_=tt_ov_i,"Due donne profondamente diverse, due generazioni a confronto che si ritrovano dopo anni in una vecchia ed elegante casa di campagna nel profondo Salento.",
IT2021_030,I nostri fantasmi,,https://www.youtube.com/watch?v=RMgg3sN_gXc,https://www.imdb.com/title/tt14549988/mediaviewer/rm3662148353/?ref_=tt_ov_i,"Valerio e suo figlio Carlo, di sei anni, vivono nel sottotetto della casa da cui sono stati sfrattati. Ogni volta che arrivano nuovi inquilini, li terrorizzano inscenando la presenza di fantasmi, nella speranza di tornare a vivere nell’appartamento ""di sotto"". Per Carlo è un gioco che lo protegge da una vita misera e da una mamma assente. E per un po’ funziona, finché non arriva Myriam in fuga con la piccola Emma da un marito violento. Ma lei dei fantasmi non ha paura…","A father and his young son hide in the attic of a house, pretending to be ghosts."
IT2021_031,Isolation,,https://www.youtube.com/watch?v=wTSTH7XSEEk,https://www.imdb.com/title/tt13919968/mediaviewer/rm3034510081/?ref_=tt_ov_i,"Isolation è un docufilm collettivo di cinque grandi autori europei chiamati a raccontare i drammi e le rivoluzioni causate dalla pandemia nei propri paesi, ciascuno da una prospettiva particolare e intima e allo stesso tempo attenta al contesto sociale in cui prendono vita le singole storie.","Five directors recount the effects- economic, psychological and social- of the COVID pandemic on their respective countries, in this anthology documentary."
IT2021_032,Ai confini del male,Mad Dog,https://www.youtube.com/watch?v=m9fey31TMXk,https://www.imdb.com/title/tt13982526/mediaviewer/rm2092493313/?ref_=tt_ov_i,"Meda e Rio. Due uomini, due carabinieri, due padri. Uno vittima delle proprie ossessioni e psicosi da quando ha perso moglie e figlio in un incidente d’auto, l’altro un Capitano integerrimo, fiore all’occhiello dell’arma. Un vecchio male si risveglia in un paesino di 2.000 anime, un pazzo assassino. L’Orco, così lo definì la stampa 10 anni prima, quando rapì alcuni adolescenti torturandoli e uccidendoli. Ora è tornato, ma stavolta ha rapito il ragazzo sbagliato, il figlio del Capitano Rio. Il Tenente Meda e il Capitano Rio, uno l'opposto dell'altro si ritroveranno a indagare sullo stesso caso. Ma ogni passo in più verso il mostro sarà per entrambi una discesa ulteriore nei gironi infernali della propria follia, fino alla verità finale, la più terribile, inaspettata e disperata possibile.",Two teenagers are missing after a rave party in a secretive place. One of them is the son of the local police force chief. A massive manhunt is carried out.
IT2021_033,Con tutto il cuore,,https://www.youtube.com/watch?v=soWQ3LZhzJ4,https://www.imdb.com/title/tt15004078/mediaviewer/rm561575681/?ref_=tt_ov_i,"Ottavio Camaldoli (Vincenzo Salemme) è un professore di latino e greco. Una brava persona. Onesto e galantuomo, “un fesso” insomma, questa è la considerazione che hanno di lui le persone che lo circondano. Ma cosa accadrebbe se a questo uomo indifeso, vittima dei piccoli soprusi quotidiani, nella vita sociale, sul lavoro e persino in famiglia venisse trapiantato il cuore di un altro? Soprattutto se quest’altro, il donatore, fosse stato un delinquente efferato dal sinistro soprannome di “‘O Barbiere”? Ottavio Camaldoli, dopo averne ereditato il cuore si trasformerebbe automaticamente in un malfattore? La scienza ci dice che queste sono solo sciocche ed antiche credenze. Ma se invece donna Carmela (Cristina Donadio), la spietata mamma del Barbiere, fosse convinta che il figlio sia ancora vivo grazie al cuore che batte adesso nel petto del professore? Insomma, il nostro protagonista, dopo il trapianto, diventerà Antonio Carannante detto “‘O Barbiere” o resterà comunque Ottavio Camaldoli, laureato professore?!” Ma sarà davvero lui?","Ottavio Camaldoli undergoes a heart transplant without knowing that the organ comes from a killed criminal, who expressed the desire to be avenged by the one who will receive his heart."
IT2021_034,Il materiale emotivo,A Bookshop in Paris,https://www.youtube.com/watch?v=x6nq3MOwbIo,https://www.imdb.com/title/tt10072662/mediaviewer/rm1251930113/?ref_=tt_ov_i,"Vincenzo (Sergio Castellitto) dedica l’esistenza alla sua antica libreria parigina, una piccola perla adagiata al centro di una piazzetta di Parigi e alla figlia Albertine (Matilda De Angelis), costretta a casa per colpa di un incidente (incidente...?) avvenuto qualche anno prima. La vita di Vincenzo scorre tranquilla, tra l’amore per la figlia e quello per i libri, ma la calma non può durare per sempre, neanche per chi se l’è guadagnata pagandola a carissimo prezzo. Un giorno Yolande (Bérénice Bejo), una ragazza scombinata ed esuberante, fa irruzione nel negozio. Affascinato dalla forza vitale della donna, Vincenzo inizia a riscoprire emozioni ormai dimenticate da tempo, che lo porteranno a interrogarsi sul suo modo malinconico e sospeso di affrontare la vita.",A librarian lives with his disabled daughter in his Parisian bookstore. Various characters will change their lives.
IT2021_035,Selfiemania,,https://www.youtube.com/watch?v=Ly2ve8R7Zb8,https://www.imdb.com/title/tt12806982/mediaviewer/rm44167937/?ref_=tt_ov_i,"Uno smartphone, il nostro inseparabile alter-ego, va molto oltre uno strumento di connessione. Rappresenta l'accesso alla comunità senza confini. Però, l'uso maniacale dei selfie, ti può far precipitare in situazioni imprevedibili e incontrollabili...","Mobile phone, mobile phone and finally smartphone. Different names for the same device that, since 2011, has evolved to the point of changing the evolution and existence of the same human race. An instrument of connection and a factory of solitude, a matrix of ostentation and profound insecurity, an exaltation of eros and the creator of the generational complex, a nest of sin. And if sin is what obscures the soul, here is the story of obscured souls. Four develop and exceed the margin of normality, transforming reality into a possible and terrible nightmare. Four stories that host fear and suspicion that become deviation, degeneration, decay. Four stories that cross the ultimate border of balance and become ruinously real, tangible. True contemporary stories, chronicles of intense characters, of complex psychologies. A subtle and penetrating plot that welcomes an irreversible alternation of the mind, with its emotions and its thoughts."
IT2021_036,The Italian banker,,https://www.youtube.com/watch?v=O5zyetBZ1EA,https://www.imdb.com/title/tt15434050/mediaviewer/rm2905993473/?ref_=tt_ov_i,"Gli assistenti di una festa esclusiva in una villa palladiana hanno perso milioni con il crollo della Banca Popolare del Nordest. Esplode la violenza con l'arrivo dell'ex presidente della banca, vuole raccontare la sua verità sul crack.","In the halls of a large villa in Veneto, an exclusive party is taking place: men in blue jackets, ladies in long dresses. Many of them have lost millions in the collapse of “Banca Popolare del Nordest”. Between a glass of champagne and a round of dancing, personal tensions intertwine with collective frustration. The violence explodes with the arrival of the bank's former director, determined to tell the truth about the collapse. But with the dawn comes the good news of the positive outcome of surgery on a little girl."
IT2021_037,Bentornato papà,,https://www.youtube.com/watch?v=sVTk8tsZ1f8,https://www.imdb.com/title/tt14994042/mediaviewer/rm2040918017/?ref_=tt_ov_i,"Siamo in una bella famiglia del sud, unita da un rapporto profondo, nonostante alcune incomprensioni: Franco, un padre che ha dedicato la vita ai suoi cari e al lavoro. Il figlio Andrea, studente universitario con le proprie ambizioni e inquietudini. La figlia Alessandra, dolce e sensibile con il sogno di diventare maestra d’asilo. La moglie Anna apprensiva e amorevole. Il fratello maggiore, Silvano, a cui è molto legato. Un ictus colpisce Franco improvvisamente. Una tragica sorpresa che sconvolge la sua vita e quella dei suoi cari, ma che diventa per tutti un momento di crescita interiore. Un percorso terapeutico dell’anima reso possibile dall’amore della famiglia e degli ‘amici’ che si incontrano lungo la strada, alla ricerca di un nuovo equilibrio che non si potrà mai dare per scontato. Tutto cambierà ancora una volta…","We are in a beautiful southern family, united by a deep relationship, despite some misunderstandings: Franco, a father who has dedicated his life to his loved ones and to work."
IT2021_038,Ariaferma,The Inner Cage,https://www.youtube.com/watch?v=4yXtEwCcbWc,https://www.imdb.com/title/tt12744120/mediaviewer/rm2123821825/?ref_=tt_ov_i,"Un vecchio carcere ottocentesco, situato in una zona impervia e imprecisata del territorio italiano, è in dismissione. Per problemi burocratici i trasferimenti si bloccano e una dozzina di detenuti con pochi agenti rimangono in attesa di nuove destinazioni. In un'atmosfera sospesa, le regole di separazione si allentano e tra gli uomini rimasti si intravedono nuove forme di relazioni.","The last remains of a prison, guards and a few inmates, are waiting to be transferred and gradually the rules seem to make less and less sense and the waiting men become a new fragile community."
IT2021_039,Marilyn ha gli occhi neri,Marilyn's Eyes,https://www.youtube.com/watch?v=fRSBudBPE-Y,https://www.imdb.com/title/tt13313408/mediaviewer/rm4035571969/?ref_=tt_ov_i,"Clara (Miriam Leone) è talmente brava a mentire che è la prima a credere alle sue bugie. Vitale e caotica, ha qualche problema a tenere a freno le sue pulsioni. Diego (Stefano Accorsi) è il suo esatto contrario, un uomo provato dagli eventi, con varie psicosi e continui attacchi d’ira. Si ritrovano in un Centro Diurno per il rehab di persone disturbate. La prova che li attende sembra impossibile: devono gestire un ristorante del Centro evitando qualsiasi conflitto con il resto del gruppo. Peccato che non abbiano alcun tipo di attitudine per le imprese di successo. Ma i due inizieranno presto a scoprire che l’unione può portare a risultati incredibili. E chissà, magari anche all’amore.","Clara and Diego, under the guidance of the psychiatrist of a day rehabilitation center for disturbed people who attend, decide to transform the treatment center into a restaurant, involving all their other companions."
IT2021_040,Medium,,https://www.youtube.com/watch?v=QsmdhBqiQc8,https://www.imdb.com/title/tt13680732/mediaviewer/rm2904419073/?ref_=tt_ov_i,"Cosa accade se una banda di rapinatori mette a segno un colpo da diverse decine di migliaia di euro in un bar di provincia senza immaginare che il proprietario dell’attività sia Cagliostro, losco individuo legato agli ambienti della malavita? Accade che questi non tarda a rintracciare la combriccola di criminali, proponendo loro la possibilità di collaborare intrufolandosi nella villa umbra dell’anziano uomo d’affari cinese Hung, dove dovranno rubare per lui un ciondolo di giada verde. Un’impresa in cambio della cui riuscita potranno tenere tutto il malloppo rubato al bar, ma durante la quale scopriranno che il medaglione si trova al collo della figlia di Hung, Sofia, in coma e tenuta in vita attraverso un misterioso rituale. Ed è soltanto l’inizio di una lunga notte di sangue e violenza.","A gang of robbers steals thousands of euros in a provincial bar without imagining that the owner of the business is Cagliostro (Tony Sperandeo), a shady individual linked to the criminal underworld. He tracks down the gang of robbers, offering them the opportunity to collaborate with him, by sneaking into the mansion of the elderly Chinese businessman Hung (Hal Yamanouchi), where they will have to steal a green jade pendant for him. In exchange for the success they will be able to keep all the money stolen from the bar, but they will discover that the medallion is around the neck of Hung's daughter, Sofia (Martina Angelucci), in a coma and kept alive through a mysterious ritual. And it is only the beginning of a long night of blood and violence."
IT2021_041,Upside Down,,https://www.youtube.com/watch?v=wDP-t_e7s1g,https://www.imdb.com/title/tt14324414/mediaviewer/rm1175581441/?ref_=tt_ov_i,"Paolo (Gabriele Di Bello) è un ragazzo con la sindrome di Down che lavora in un ristorante e vive con i genitori. In una palestra dove segue un corso di ginnastica posturale conosce Armando (Antonio Zavatteri), maestro di pugilato. Paolo assiste agli allenamenti di Armando e pian piano nasce in lui il desiderio di mettersi alla prova in questo sport. La scelta è supportata con entusiasmo dalla madre Veronica (Donatella Finocchiaro) ma è oggetto di contrasto con il padre Lorenzo (Fabio Troiano), da sempre insicuro su come rapportarsi con il figlio. Armando, che ha sempre presente i limiti di Paolo, non prova mai a trascenderli, riuscendo alla fine a portarlo al tanto agognato incontro d’esordio.","The story of a guy with Down Syndrome, his efforts to have a ""normal"" life, his training for his debut as amateur boxer."
IT2021_042,2 fantasmi di troppo,,https://www.youtube.com/watch?v=AS2PeyEyiEs,https://www.imdb.com/title/tt14015888/mediaviewer/rm2818435329/?ref_=tt_ov_i,Nunzio e Paolo nell'ennesimo tentativo di sbarcare il lunario si indebitano con uno strozzino e devono trovare un modo per ripagarlo. Sfruttando le abilità tecnologiche di Nunzio si buttano in un business nelle vesti medium improvvisati.,
IT2021_043,DeAndré#DeAndré storia di un impiegato,,https://www.youtube.com/watch?v=3uW-u5kYOi0,https://www.imdb.com/title/tt15119168/mediaviewer/rm2227764993/?ref_=tt_ov_i,Un groviglio di storie in cui le aspirazioni e gli aneliti di libertà da parte dell'impiegato si intrecciano con quelli della vita personale e musicale di Cristiano in un discorso sulla nostra contemporaneità.,A tangle of stories in which aspirations and yearnings for freedom on the part of the white-collar worker are intertwined with those of Cristiano's personal and musical life in a discourse on our contemporary world.
IT2021_044,Divinazioni,Divinations,https://www.youtube.com/watch?v=fW1P9dsyl6Y,https://www.imdb.com/title/tt10483728/mediaviewer/rm1468003073/?ref_=tt_ov_i,"C'è un Sud ancora ricco di magia. Non è qualcosa di visibile, ma una sensazione misteriosa e nascosta che avvolge ogni uomo e ogni cosa e che si rivela nelle storie parallele di Moka, un giovane artigiano di origini marocchine e di Achille, un vecchio cartomante reso un tempo celebre dalle tv regionali. Moka, ispirato nel sogno dalle parole di Empedocle, scruta e sperimenta nel cuore di una fonderia i segreti della trasformazione dei metalli. Achille, invece, ritorna alla vita civile dopo un lungo periodo di detenzione, fortemente motivato a reinserirsi in società. Dovrà fare i conti con i suoi problemi di salute e soprattutto con un'umanità ormai totalmente trasformata ma che si rivolge ancora a maghi e cartomanti per risolvere i propri problemi o per rincorrere il colpo di fortuna. Solo ai margini di questo mondo in dissoluzione - dove realtà e finzione, passato e presente, verità e menzogna si mescolano in un rituale di purificazione collettivo - le traiettorie esistenziali dei due protagonisti si sfioreranno, poli opposti e coincidenti del sentire magico, parti di quel sentimento millenario di cui l'umanità avverte la presenza e il bisogno ma che può solo intuire. Prima di ritornare magma.","After years of detention, a ""magician""- a fortune-teller - made famous by Sicilian local TV stations, tries to come back to his previous life."
IT2021_045,Una notte da dottore,Doctor on Call,https://www.youtube.com/watch?v=pxcaKOyX8tA,https://www.imdb.com/title/tt14060826/mediaviewer/rm3220234753/?ref_=tt_ov_i,"Pierfrancesco Mai, guardia medica notturna burbera e per nulla empatica con i pazienti, ha un incidente con Mario, rider trentenne che consegna cibo a domicilio. Entrambi rischiano di perdere il lavoro, ma al dottore viene un'idea: Mario, “guidato"" a distanza da Pierfrancesco tramite un auricolare, andrà a fare le visite al posto suo e con l'auto del medico faranno anche le consegne a domicilio. Dopo una serie di rocambolesche (dis)avventure i due impareranno a sostenersi a vicenda e la notte volgerà al termine cambiando in meglio le loro vite.","After a night of daring (mis)adventures. Pierfrancesco, a doctor making house calls on the night shift, and Mario, a pizza delivery rider, learn to support each other and improve their respective lives."
IT2021_046,Freaks out,,,,,
IT2021_047,Io sono Babbo Natale,I Am Santa Claus,https://www.youtube.com/watch?v=YMJQT7FQDBk,https://www.imdb.com/title/tt12617312/mediaviewer/rm3907449857/?ref_=tt_ov_i,"Ettore (Marco Giallini) è un ex galeotto dalla vita turbolenta e sgangherata. Non ha grandi prospettive se non quella di continuare la sua carriera da rapinatore. È così che si ritrova a casa di Nicola (Gigi Proietti), un simpatico signore che non possiede oggetti di valore ma ha una incredibile rivelazione da fare: “sono Babbo Natale!” Ma sarà davvero lui?",Veteran Italian comedian Gigi Proietti as Santa Claus and Marco Giallini as a thief just out of jail. The two go on a journey of self discovery together.
IT2021_048,Il bambino nascosto,The Hidden Child,https://www.youtube.com/watch?v=uopx33QCeJA,https://www.imdb.com/title/tt13003972/mediaviewer/rm1854992897/?ref_=tt_ov_i,"Gabriele Santoro vive in un quartiere popolare di Napoli ed è titolare della cattedra di pianoforte al Conservatorio San Pietro a Majella. Una mattina, mentre sta radendosi la barba, il postino suona al citofono per avvertirlo che c’è un pacco, lui apre la porta e, prima di accoglierlo, corre a lavarsi la faccia. In quel breve lasso di tempo, un bambino di dieci anni si insinua nel suo appartamento e vi si nasconde. “Il maestro”, così lo chiamano nel quartiere, se ne accorgerà solo a tarda sera. Quando accade, riconoscerà nell’intruso, Ciro, un bambino che abita con i genitori e con i fratelli nell’attico del suo stesso palazzo. Interrogato sul perché della sua fuga Ciro non parla. Nonostante questo, il maestro, d’istinto, decide di nasconderlo in casa, ingaggiando una singolare, e tenace, sfida ai nemici di Ciro. Scoprirà presto che il bambino è figlio di un camorrista e che, come accade a chi ha dovuto negare presto la propria infanzia, Ciro ignora l’alfabeto dei sentimenti. Silenzioso, colto, solitario, il maestro di pianoforte è uomo di passioni nascoste, segrete. Toccherà a lui lo svezzamento affettivo di questo bambino che si è sottratto a un destino già scritto. Una partita rischiosa in cui, dopo una iniziale esitazione, Gabriele Santoro si getta senza freni.",A piano teacher living in a working class area allows a 10 year old boy to hide from his family in the teacher's apartment.
IT2021_049,Marina Cicogna - la vita e tutto il resto,,https://www.youtube.com/watch?v=pqiSJSBMU9c,https://www.imdb.com/title/tt14996302/mediaviewer/rm1854600961/?ref_=tt_ov_i,"Marina Cicogna è stata la prima produttrice ad affermarsi in un mondo maschile. Protagonista della grande stagione del cinema italiano d’autore tra la fine degli anni Sessanta e i Settanta, è vincitrice di un Oscar e due GranPrix a Cannes e un Leone d’Oro a Venezia. Un’aristocratica, coraggiosa e trasgressiva donna libera, che ha fatto sempre quello che ha voluto e finalmente si racconta, attraverso conversazioni, clip dei suoi film, foto, ricordi di amici e personalità del cinema, della cultura e della moda. Produttrice di avanguardia, nipote di Giuseppe Volpi, inventore della Mostra del Cinema di Venezia, ha lavorato con registi come Elio Petri, Lina Wertmuller, Pier Paolo Pasolini, Vittorio De Sica, Sergio Leone, Francesco Rosi, Liliana Cavani e attori come Mariangela Melato, Giancarlo Giannini, Gian Maria Volonté…","Profile of one of the first female film producers, not just in Italy but in the entire world."
IT2021_050,Napoleon - In the Name of Art,,https://www.youtube.com/watch?v=VmhRpaqsjvc,https://www.imdb.com/title/tt16733276/mediaviewer/rm3033261313/?ref_=tt_ov_i,"Chi era veramente Napoleone? Il docufilm racconta come la sua passione - talvolta l'ossessione – per l'arte e il sapere, abbia cambiato il volto della cultura moderna: dalla nascita di scuole, biblioteche e musei pubblici (tra cui Brera e il Louvre), alla fondazione dell'egittologia grazie alla campagna d’Egitto e alle straordinarie scoperte archeologiche. Attraverso la sua biblioteca portatile, che lo seguiva sul campo di battaglia, entreremo nella sua mente e nelle sue predilezioni letterarie. Il punto di partenza sarà Milano, città che Napoleone scelse come capitale del Regno d'Italia da lui creato, che avrà sempre con l'imperatore un rapporto di speciale affinità e che ne vide la sua incoronazione. Per la prima volta dal 1805 ascolteremo le musiche originali composte appositamente per la cerimonia.","Explores the complex relationship between Napoleon, culture and art."
IT2021_051,Per tutta la vita,,https://www.youtube.com/watch?v=GljaAZwDRks,https://www.imdb.com/title/tt12989910/mediaviewer/rm2122640129/?ref_=tt_ov_i,"“Finché morte non vi separi...” E se invece della morte a separarvi fosse un giudice che dichiara nullo il vostro matrimonio dopo aver scoperto che il prete che vi ha sposato non era un vero prete? Se vi capitasse di dover dire di nuovo ‘sì’, dopo anni dalla prima volta, come vi comportereste? È quello che succede a tante coppie che scoprono di non essere mai state sposate. Quattro, in particolare, sono le coppie le cui vicende, intrecciate tra loro, seguiamo con maggiore interesse, con la tensione che cresce mano a mano che il fatidico giorno in cui ripromettersi amore eterno si avvicina. Il secondo fatidico ‘sì’ segnerà per tutti l’inizio di una nuova vita.","Four married couples find out that their marriage is not valid because celebrated by a man that was not a real priest. The four stories intertwine and the couples find themselves having to decide what to do next, get married again or not."
IT2021_052,Django & Django,,https://www.youtube.com/watch?v=4n3lBgd-oBY,https://www.imdb.com/title/tt15119170/mediaviewer/rm4281138689/?ref_=tt_ov_i,"Quentin Tarantino, narratore d’eccezione, racconta perché Sergio Corbucci è “il secondo miglior regista di western italiani”, come afferma un personaggio nel suo recente film C’era una volta a Hollywood e come conferma la sua scelta di realizzare Django Unchained ispirandosi a un film di Corbucci degli anni Sessanta. Materiali d’epoca inediti, testimonianze e ricostruzioni per raccontare un cinema e un’epoca irripetibili. Django, Il grande silenzio, Gli specialisti, Il mercenario, Vamos a matar compañeros, Cosa c’entriamo noi con la rivoluzione: i western di Corbucci come cinema della crudeltà, ma anche come grande invenzione e come metafora di tutte le idee che circolavano nell’Italia degli anni Sessanta. Con le testimonianze di Franco Nero (l’attore preferito di Corbucci) e Ruggero Deodato (l’aiuto regista di Django), con i Super8 inediti realizzati sui set dei film del regista romano, con le immagini degli anni in cui il cinema italiano sapeva parlare a tutto il mondo. E con le animazioni che ricostruiscono un clima, uno spirito, un modo di vivere e di concepire il cinema.","An homage to Italian director Sergio Corbucci of the 1960s and contemporary director Quentin Tarantino, recounting a memorable period in Italian cinema with the sensibility of today."
