film_id,nat_title,tag_id,tag_name,,,,,,,,,,,,,,,,,,,,,,
DE2021_053,Le Prince,,Class dynamics,,,,,,,,,,,,,,,,,,,,,,
DE2021_053,Le Prince,,Migration,,,,,,,,,,,,,,,,,,,,,,
DE2021_053,Le Prince,,Discrimination,,,,,,,,,,,,,,,,,,,,,,
DE2021_054,Lost in Face,,Disability ,,,,,,,,,,,,,,,,,,,,,,
DE2021_054,Lost in Face,,Artistic creation,,,,,,,,,,,,,,,,,,,,,,
DE2021_055,Das Haus,,Terrorism,,,,,,,,,,,,,,,,,,,,,,
DE2021_055,Das Haus,,AI,,,,,,,,,,,,,,,,,,,,,,
DE2021_056,Der Siebzehnte,,Intergenrational friendship,,,,,,,,,,,,,,,,,,,,,,
DE2021_056,Der Siebzehnte,,Partnership,,,,,,,,,,,,,,,,,,,,,,
DE2021_056,Der Siebzehnte,,Romance,,,,,,,,,,,,,,,,,,,,,,
DE2021_057,Uta ,,Homosociality ,,,,,,,,,,,,,,,,,,,,,,
DE2021_057,Uta ,,Precarity,,,,,,,,,,,,,,,,,,,,,,
DE2021_057,Uta ,,Homelessness,,,,,,,,,,,,,,,,,,,,,,
DE2021_057,Uta ,,Artistic creation,,,,,,,,,,,,,,,,,,,,,,
DE2021_057,Uta ,,Disability ,,,,,,,,,,,,,,,,,,,,,,
DE2021_058,Die Schule der magischen Tiere,,Magic,,,,,,,,,,,,,,,,,,,,,,
DE2021_059,Endlich Tacheless ,,Cultural memory,,,,,,,,,,,,,,,,,,,,,,
DE2021_059,Endlich Tacheless ,,Trauma,,,,,,,,,,,,,,,,,,,,,,
DE2021_059,Endlich Tacheless ,,Grandparenthood,,,,,,,,,,,,,,,,,,,,,,
DE2021_059,Endlich Tacheless ,,Religion,,,,,,,,,,,,,,,,,,,,,,
DE2021_060,"Es ist nur eine Phase, Hase",,Urban ,,,,,,,,,,,,,,,,,,,,,,
DE2021_061,Eine einsame Stadt,,Urban ,,,,,,,,,,,,,,,,,,,,,,
DE2021_061,Eine einsame Stadt,,Loneliness,,,,,,,,,,,,,,,,,,,,,,
DE2021_061,Eine einsame Stadt,,Technology,,,,,,,,,,,,,,,,,,,,,,
DE2021_062,Genderation,,Personal memory,,,,,,,,,,,,,,,,,,,,,,
DE2021_062,Genderation,,Cultural memory,,,,,,,,,,,,,,,,,,,,,,
DE2021_062,Genderation,,LGBTQ,,,,,,,,,,,,,,,,,,,,,,
DE2021_062,Genderation,,Activism,,,,,,,,,,,,,,,,,,,,,,
DE2021_062,Genderation,,Politics,,,,,,,,,,,,,,,,,,,,,,
DE2021_062,Genderation,,Partnership,,,,,,,,,,,,,,,,,,,,,,
DE2021_062,Genderation,,Gentrification,,,,,,,,,,,,,,,,,,,,,,
DE2021_063,Die letzte Stadt,,Urban ,,,,,,,,,,,,,,,,,,,,,,
DE2021_063,Die letzte Stadt,,Mentorship,,,,,,,,,,,,,,,,,,,,,,
DE2021_063,Die letzte Stadt,,Personal memory,,,,,,,,,,,,,,,,,,,,,,
DE2021_063,Die letzte Stadt,,Cultural memory,,,,,,,,,,,,,,,,,,,,,,
DE2021_063,Die letzte Stadt,,Search for meaning,,,,,,,,,,,,,,,,,,,,,,
DE2021_063,Die letzte Stadt,,Stages of life,,,,,,,,,,,,,,,,,,,,,,
DE2021_064,Contra,,Education,,,,,,,,,,,,,,,,,,,,,,
DE2021_065,Monster Family 2,, De-ageing,,,,,,,,,,,,,,,,,,,,,,
DE2021_065,Monster Family 2,,Multigenerational family relation,,,,,,,,,,,,,,,,,,,,,,
DE2021_065,Monster Family 2,,Rescue mission,,,,,,,,,,,,,,,,,,,,,,
DE2021_065,Monster Family 2,,Magic,,,,,,,,,,,,,,,,,,,,,,
DE2021_065,Monster Family 2,,Magical apparition,,,,,,,,,,,,,,,,,,,,,,
DE2021_066,Paris - Kein Tag ohne dich,,Terrorism,,,,,,,,,,,,,,,,,,,,,,
DE2021_066,Paris - Kein Tag ohne dich,,Cultural memory,,,,,,,,,,,,,,,,,,,,,,
DE2021_066,Paris - Kein Tag ohne dich,,Politics,,,,,,,,,,,,,,,,,,,,,,
DE2021_067,Die Rettung der uns bekannten Welt,,Parenthood,,,,,,,,,,,,,,,,,,,,,,
DE2021_067,Die Rettung der uns bekannten Welt,,Intergenerational conflict,,,,,,,,,,,,,,,,,,,,,,
DE2021_068,Eine Handvoll Wasser,,Extended family,,,,,,,,,,,,,,,,,,,,,,
DE2021_068,Eine Handvoll Wasser,,Mentorship,,,,,,,,,,,,,,,,,,,,,,
DE2021_068,Eine Handvoll Wasser,,Trauma,,,,,,,,,,,,,,,,,,,,,,
DE2021_068,Eine Handvoll Wasser,,Discrimination,,,,,,,,,,,,,,,,,,,,,,
DE2021_068,Eine Handvoll Wasser,,Rescue mission,,,,,,,,,,,,,,,,,,,,,,
DE2021_068,Eine Handvoll Wasser,,Politics,,,,,,,,,,,,,,,,,,,,,,
DE2021_068,Eine Handvoll Wasser,,Intergenerational friendship,,,,,,,,,,,,,,,,,,,,,,
DE2021_068,Eine Handvoll Wasser,,Loneliness,,,,,,,,,,,,,,,,,,,,,,
DE2021_068,Eine Handvoll Wasser,,Independent home,,,,,,,,,,,,,,,,,,,,,,
DE2021_068,Eine Handvoll Wasser,,Social dynamics,,,,,,,,,,,,,,,,,,,,,,
DE2021_069,Windstill,,Rural,,,,,,,,,,,,,,,,,,,,,,
DE2021_069,Windstill,,Women empowerment,,,,,,,,,,,,,,,,,,,,,,
DE2021_070,Lieber Thomas,,Parenthood,,,,,,,,,,,,,,,,,,,,,,
DE2021_070,Lieber Thomas,,State apparatus,,,,,,,,,,,,,,,,,,,,,,
DE2021_070,Lieber Thomas,,GDR,,,,,,,,,,,,,,,,,,,,,,
DE2021_070,Lieber Thomas,,Cultural memory,,,,,,,,,,,,,,,,,,,,,,
DE2021_071,Tagundnachtgleiche,,Urban,,,,,,,,,,,,,,,,,,,,,,
DE2021_072,Baden gegen Württemberg,,Politics,,,,,,,,,,,,,,,,,,,,,,
DE2021_072,Baden gegen Württemberg,,State apparatus,,,,,,,,,,,,,,,,,,,,,,
DE2021_072,Baden gegen Württemberg,,Cultural memory,,,,,,,,,,,,,,,,,,,,,,
DE2021_072,Baden gegen Württemberg,,Gender dynamic,,,,,,,,,,,,,,,,,,,,,,
DE2021_073,Bilder (m)einer Mutter,,Women empowerment,,,,,,,,,,,,,,,,,,,,,,
DE2021_073,Bilder (m)einer Mutter,,Motherhood,,,,,,,,,,,,,,,,,,,,,,
DE2021_073,Bilder (m)einer Mutter,,Search for meaning,,,,,,,,,,,,,,,,,,,,,,
DE2021_073,Bilder (m)einer Mutter,,Mental illness,,,,,,,,,,,,,,,,,,,,,,
DE2021_073,Bilder (m)einer Mutter,,Cultural memory,,,,,,,,,,,,,,,,,,,,,,
DE2021_073,Bilder (m)einer Mutter,,Personal memory ,,,,,,,,,,,,,,,,,,,,,,
DE2021_073,Bilder (m)einer Mutter,,Rural,,,,,,,,,,,,,,,,,,,,,,
DE2021_074,Hannes,,Urban,,,,,,,,,,,,,,,,,,,,,,
DE2021_075,A Pure Place,,Mentorship,,,,,,,,,,,,,,,,,,,,,,
DE2021_075,A Pure Place,,Natural,,,,,,,,,,,,,,,,,,,,,,
DE2021_075,A Pure Place,,Magical apparition,,,,,,,,,,,,,,,,,,,,,,
DE2021_075,A Pure Place,,Ecology,,,,,,,,,,,,,,,,,,,,,,
DE2021_075,A Pure Place,,Pedophilia,,,,,,,,,,,,,,,,,,,,,,
DE2021_076,Plan A,,Last mission,,,,,,,,,,,,,,,,,,,,,,
DE2021_077,Zeros and Ones,,Intergenerational conflict,,,,,,,,,,,,,,,,,,,,,,
DE2022_001,Niemand ist bei den Kälbern,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_002,Schattenstunde,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_003,Wunderschön ,2124,Cultural memory,,,,,,,,,,,,,,,,,,,,,,
DE2022_004,Träume sind wie wilde Tiger,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_005,Der Boandlkramer und die ewige Liebe,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_006,Trübe Wolken,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_007,Das Mädchen mit den goldenen Hände,1111,Class dynamics,,,,,,,,,,,,,,,,,,,,,,
DE2022_007,Das Mädchen mit den goldenen Hände,2226,Cultural memory,,,,,,,,,,,,,,,,,,,,,,
DE2022_007,Das Mädchen mit den goldenen Hände,2311,Artistic creation,,,,,,,,,,,,,,,,,,,,,,
DE2022_007,Das Mädchen mit den goldenen Hände,2413,May-December,,,,,,,,,,,,,,,,,,,,,,
DE2022_008,Der Pfad,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_009,Europe,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_010,Vatersland,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_011,Die Häschenschule - Der große Eierklau,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_012,JGA: Jasmin. Gina. Anna.,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_013,Trümmermädchen,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_014,Moonbound,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_015,Im Nachtlicht,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_016,Son of Cornwall,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_017,Eingeschlossene Gesellschaft,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_018,Geschichten vom Franz,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_019,Go Heal Yourself,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_020,Köy,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_021,Das Glaszimmer,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_022,Die Saat,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_023,Wolke unterm Dach,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_024,"Der Mann, der die Welt aß",,,,,,,,,,,,,,,,,,,,,,,,
DE2022_025,Rabiye Kurnaz gegen George W. Bush,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_026,Der Onkel,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_027,Blutsauger,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_028,Heinrich Vogeler - Aus dem Leben eines Träumers,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_029,Nico,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_030,Willi und die Wunderkröte,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_031,Bettina,2311,Physical illness,,,,,,,,,,,,,,,,,,,,,,
DE2022_031,Bettina,2433,Caregiving,,,,,,,,,,,,,,,,,,,,,,
DE2022_032,Stasikomödie,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_033,Ökozid,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_034,Die Bilderkriegerin,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_035,Immenhof - Das große Versprechen,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_036,Mia and Me: The Hero of Centopia,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_036,Mia and Me: The Hero of Centopia,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_037,Alles in bester Ordnung,1141,Parenthood,,,,,,,,,,,,,,,,,,,,,,
DE2022_038,Heikos Welt,2113,May-December,,,,,,,,,,,,,,,,,,,,,,
DE2022_038,Heikos Welt,2121,Mentorship,,,,,,,,,,,,,,,,,,,,,,
DE2022_038,Heikos Welt,2211,Crime,,,,,,,,,,,,,,,,,,,,,,
DE2022_039,Bastard in Mind,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_040,Rivale,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_041,The Strait Guys,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_042,Ein großes Versprechen,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_043,Zum Tod meiner Mutter,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_044,Die Geschichte der Menschheit - leicht gekürzt,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_045,Endlich unendlich,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_046,Zwischen uns,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_047,Stand Up,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_048,A E I O U - Das schnelle Alphabet der Liebe,1141,Migration,,,,,,,,,,,,,,,,,,,,,,
DE2022_048,A E I O U - Das schnelle Alphabet der Liebe,2225,Return home,,,,,,,,,,,,,,,,,,,,,,
DE2022_048,A E I O U - Das schnelle Alphabet der Liebe,3100,Empty nest,,,,,,,,,,,,,,,,,,,,,,
DE2022_049,Dear Memories - Eine Reise mit dem Magnum-Fotografen Thomas Hoepker,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_050,Axiom,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_051,Alfons Zitterbacke - Endlich Klassenfahrt!,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_052,Best Birthday Ever,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_053,Liebesdings,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_054,The Expert at the Card Table,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_055,Everything Will Change,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_056,Bibi & Tina: Einfach Anders,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_057,Geborgtes Weiß,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_058,Guglhupfgeschwader,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_059,No Name Restaurant,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_060,Der junge Häuptling Winnetou,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_061,Grand Jeté,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_062,Sweet Disaster,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_063,Die Zukunft ist ein einsamer Ort,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_064,Jagdsaison,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_065,Die Känguru-Verschwörung,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_066,Evolution,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_067,Freibad,3410,Parenthood,,,,,,,,,,,,,,,,,,,,,,
DE2022_068,Komm mit mir in das Cinema - Die Gregors,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_069,L'état et moi,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_070,Le tigre qui s’invita pour le thé,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_071,Alle reden übers Wetter ,1122,Class dynamics,,,,,,,,,,,,,,,,,,,,,,
DE2022_071,Alle reden übers Wetter ,1133,Return home,,,,,,,,,,,,,,,,,,,,,,
DE2022_071,Alle reden übers Wetter ,2211,Parenthood,,,,,,,,,,,,,,,,,,,,,,
DE2022_071,Alle reden übers Wetter ,2413,Physical illness,,,,,,,,,,,,,,,,,,,,,,
DE2022_072,Lieber Kurt,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_073,      Mittagsstunde,1122,Caregiving,,,,,,,,,,,,,,,,,,,,,,
DE2022_073,      Mittagsstunde,2211,Parenthood,,,,,,,,,,,,,,,,,,,,,,
DE2022_073,      Mittagsstunde,2113,May-December,,,,,,,,,,,,,,,,,,,,,,
DE2022_073,      Mittagsstunde,2121,In-laws,,,,,,,,,,,,,,,,,,,,,,
DE2022_074,Verabredungen mit einem Dichter - Michael Krüger,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_075,Da kommt noch was,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_076,Die Schule der magischen Tiere 2,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_077,Mutter,2211,Festivities,,,,,,,,,,,,,,,,,,,,,,
DE2022_078,Wir könnten genauso gut tot sein,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_079,"In einem Land, das es nicht mehr gibt",,,,,,,,,,,,,,,,,,,,,,,,
DE2022_080,Rimini,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_081,"Margarethe von Trotta - Zeit der Frauen
",,,,,,,,,,,,,,,,,,,,,,,,
DE2022_082,Der Passfälscher,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_083,Nicht verrecken,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_084,Ach du Scheisse!,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_085,Der Nachname,1141,Burial,,,,,,,,,,,,,,,,,,,,,,
DE2022_085,Der Nachname,2214,Romance,,,,,,,,,,,,,,,,,,,,,,
DE2022_085,Der Nachname,1132,Queer identities,,,,,,,,,,,,,,,,,,,,,,
DE2022_086,Die Mucklas ... und wie sie zu Pettersson und Findus kamen,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_087,Werner Herzog - Radical Dreamer,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_088,Rheingold,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_089,Schweigend steht der Wald,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_090,"Der Russe ist einer, der Birken liebt",,,,,,,,,,,,,,,,,,,,,,,,
DE2022_091,Die Frau des Dichters,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_092,Hui Buh und das Hexenschloss,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_093,Wer gräbt den Bestatter ein?,1125,,,,,,,,,,,,,,,,,,,,,,,
DE2022_094,Wir sind dann wohl die Angehörigen,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_095,Elfriede Jelinek - die Sprache von der Leine lassen,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_096,Human Factors,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_097,Hunter from Elsewhere - a Journey with Helen Britton,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_098,Einfach mal was Schönes,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_099,Kopfplatzen,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_100,The Magic Flute,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_101,The Middle Man,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_102,König hört auf,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_103,Echo,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_104,Nachtwald,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_105,Die stillen Trabanten,2233,,,,,,,,,,,,,,,,,,,,,,,
DE2022_105,Die stillen Trabanten, ,,,,,,,,,,,,,,,,,,,,,,,
DE2022_106,Ich Ich Ich,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_107,Der Räuber Hotzenplotz,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_108,Was man von hier aus sehen kann,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_109,Stille Post,,,,,,,,,,,,,,,,,,,,,,,,
DE2022_110,Oskars Kleid,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_001,Twist à Bamako,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_002,Adieu Monsieur Haffmann,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_003,Jane par Charlotte,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_004,Le Cygne des héros,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_005,Ouistreham,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_006,Placés,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_007,Sans toi,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_008,"Eurídice, là-bas...",,,,,,,,,,,,,,,,,,,,,,,,
FR2022_009,Hors du monde,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_010,L'amour c'est mieux que la vie,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_011,La Place d'une autre,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_012,"Michael Cimino, un mirage américain",,,,,,,,,,,,,,,,,,,,,,,,
FR2022_013,Rumba la vie,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_014,Tendre et Saignant,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_015,Adieu Paris,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_016,Les Promesses,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_017,Presque,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_018,Une jeune fille qui va bien,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_019,Arthur Rambo,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_020,H6,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_021,Les Jeunes Amants,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_022,Les voisins de mes voisins sont mes voisins,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_023,Super-héros malgré lui,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_024,Enquête sur un scandale d'État,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_025,Golda Maria,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_026,L'Horizon,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_027,PS : La diPSarition?,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_028,Les Vedettes,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_029,Vous ne désirez que moi,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_030,After Blue (Paradis sale),,,,,,,,,,,,,,,,,,,,,,,,
FR2022_031,King,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_032,La Vraie Famille,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_033,Maison de retraite,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_034,Nous,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_035,Un autre monde,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_036,Compagnons,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_037,Ils sont vivants,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_038,Maigret,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_039,Selon la police,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_040,Zaï Zaï Zaï Zaï,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_041,Down in Paris,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_042,Robuste,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_043,Viens je t'emmène,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_044,À demain mon amour,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_045,Goliath,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_046,La Campagne de France,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_047,Ma nuit,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_048,Murder Party,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_049,Permis de construire,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_050,À plein temps,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_051,Alors on danse,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_052,Entre les vagues,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_053,Funambules,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_054,Notre-Dame brûle,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_055,Trois fois rien,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_056,Bruno Reidal,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_057,De nos frères blessés,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_058,La Brigade,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_059,Le Temps des secrets,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_060,Seule la Terre est éternelle,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_061,Une mère,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_062,En corps,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_063,Le Monde d'hier,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_064,À la folie,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_065,En même temps,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_066,Mon héroïne,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_067,Qu'est-ce qu'on a tous fait au bon Dieu?,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_068,À l'ombre des filles,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_069,Les Gagnants,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_070,Vortex,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_071,Et j'aime à la fureur,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_072,I Comete,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_073,L'Hypothèse démocratique - une histoire basque,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_074,Le Monde après nous,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_075,Les Sans-dents,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_076,Années 20,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_077,Le Médecin imaginaire,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_078,Sentinelle sud,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_079,Les Passagers de la nuit,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_080,Ténor,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_081,Cœurs vaillants,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_082,Les Folies Fermières,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_083,On sourit pour la photo,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_084,Tom,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_085,J'adore ce que vous faites,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_086,La Fabrique des pandémies,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_087,Van Gogh in Love,,,,,,,,,,,,,,,,,,,,,,,,
FR2022_088,Frère et soeur,,,,,,,,,,,,,,,,,,,,,,,,
